Period,Counteragent ID,Deductable,Surplus
PRL012023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL022023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL032023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL042023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL052023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL062023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL072023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL082023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL092023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,75
PRL102023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL112023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL122023,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL012024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL022024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL032024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL042024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL052024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL062024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL072024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL082024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL092024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,,87
PRL102024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL112024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL122024,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL012025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL022025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL032025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL042025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL052025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL062025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL072025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL082025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL092025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,203,92
PRL102025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,209,95
PRL112025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,209,95
PRL122025,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,209,95
PRL012026,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,209,95
PRL022026,01DFE71D-5350-4A02-ABCD-C6A3C15B94EE,209,95
PRL012023,026E84AF-5543-4EA9-80AF-407FC0E41968,,75
PRL022023,026E84AF-5543-4EA9-80AF-407FC0E41968,,54.25
PRL122023,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL012024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL022024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL032024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL042024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL052024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL062024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL072024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL082024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL092024,08ba1560-695e-4a63-9fc4-7771d23cff66,,87
PRL102024,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL112024,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL122024,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL012025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL022025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL032025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL042025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL052025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL062025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL072025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL082025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL092025,08ba1560-695e-4a63-9fc4-7771d23cff66,,92
PRL102025,08ba1560-695e-4a63-9fc4-7771d23cff66,,95
PRL112025,08ba1560-695e-4a63-9fc4-7771d23cff66,,95
PRL122025,08ba1560-695e-4a63-9fc4-7771d23cff66,,95
PRL012026,08ba1560-695e-4a63-9fc4-7771d23cff66,,95
PRL022026,08ba1560-695e-4a63-9fc4-7771d23cff66,,95
PRL012023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL022023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL032023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL042023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL052023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL062023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL072023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL082023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL092023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,75
PRL102023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL112023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL122023,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL012024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL022024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL032024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL042024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL052024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL062024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL072024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL082024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL092024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,87
PRL102024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL112024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL122024,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL012025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL022025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL032025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL042025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL052025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL062025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL072025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL082025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL092025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,92
PRL102025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,95
PRL112025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,95
PRL122025,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,95
PRL012026,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,95
PRL022026,0C7F8DB5-32E0-420B-B059-CA204377F0F3,,95
PRL012023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL022023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL032023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL042023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL052023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL062023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL072023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL082023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL092023,19521391-5237-486E-B9F6-C4529F6D8E1D,165,75
PRL102023,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL112023,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL122023,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL012024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL022024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL032024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL042024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL052024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL062024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL072024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL082024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL092024,19521391-5237-486E-B9F6-C4529F6D8E1D,269,122
PRL102024,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL112024,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL122024,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL012025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL022025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL032025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL042025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL052025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL062025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL072025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL082025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL092025,19521391-5237-486E-B9F6-C4529F6D8E1D,280,127
PRL102025,19521391-5237-486E-B9F6-C4529F6D8E1D,299,130
PRL112025,19521391-5237-486E-B9F6-C4529F6D8E1D,299,130
PRL122025,19521391-5237-486E-B9F6-C4529F6D8E1D,299,130
PRL012026,19521391-5237-486E-B9F6-C4529F6D8E1D,299,130
PRL022026,19521391-5237-486E-B9F6-C4529F6D8E1D,299,130
PRL102024,1a055bdf-a999-4282-93e5-d40169179bca,92,92
PRL112024,1a055bdf-a999-4282-93e5-d40169179bca,92,92
PRL022026,1b0bdf2f-40a9-40d4-a35f-02034493c16b,,95
PRL022025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL032025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL042025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL052025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL062025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL072025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL082025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL092025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,203,92
PRL102025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,190,95
PRL112025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,190,95
PRL122025,1b5f7d32-b4f7-4791-a919-15abcf66b09e,190,95
PRL012026,1b5f7d32-b4f7-4791-a919-15abcf66b09e,190,95
PRL022026,1b5f7d32-b4f7-4791-a919-15abcf66b09e,190,95
PRL012023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL022023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL032023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL042023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL052023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL062023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL072023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL082023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL092023,1e6628e8-f589-4eea-9c86-d73343c26d4c,,75
PRL102025,213967bc-2278-41b5-b5cb-23abf5a24f61,,95
PRL112025,213967bc-2278-41b5-b5cb-23abf5a24f61,,95
PRL122025,213967bc-2278-41b5-b5cb-23abf5a24f61,,95
PRL012026,213967bc-2278-41b5-b5cb-23abf5a24f61,,95
PRL022026,213967bc-2278-41b5-b5cb-23abf5a24f61,,95
PRL012025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL022025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL032025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL042025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL052025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL062025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL072025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL082025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL092025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,92
PRL102025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,95
PRL112025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,95
PRL122025,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,95
PRL012026,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,95
PRL022026,24ae9885-4a9f-42b9-85c1-a053dedd5a2b,,95
PRL082024,264c48e0-e388-4151-b133-52c119f32280,,87
PRL092024,264c48e0-e388-4151-b133-52c119f32280,,87
PRL112025,2f50e082-4b99-45a9-8ec5-85347ceb63c4,,95
PRL122025,2f50e082-4b99-45a9-8ec5-85347ceb63c4,,95
PRL012026,2f50e082-4b99-45a9-8ec5-85347ceb63c4,,95
PRL022026,2f50e082-4b99-45a9-8ec5-85347ceb63c4,,95
PRL012023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL022023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL032023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL042023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL052023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL062023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL072023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL082023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL092023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,165,75
PRL102023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,192,87
PRL112023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,192,87
PRL122023,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,192,87
PRL012024,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,192,87
PRL022024,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,192,87
PRL032024,2FF3A4BD-5868-4142-BDF6-BC3816DFD386,192,87
PRL062025,31032db4-00b1-42a8-a69a-a11b5ae69808,,92
PRL072025,31032db4-00b1-42a8-a69a-a11b5ae69808,,92
PRL082025,31032db4-00b1-42a8-a69a-a11b5ae69808,,92
PRL092025,31032db4-00b1-42a8-a69a-a11b5ae69808,,92
PRL022025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL032025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL042025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL052025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL062025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL072025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL082025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL092025,3358A72F-6BFC-407F-986C-20172E27D8B1,,92
PRL012023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL022023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL032023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL042023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL052023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL062023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL072023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL082023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL092023,37626C3C-EB8E-4891-BB91-DDFE7F70759F,165,75
PRL012023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL022023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL032023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL042023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL052023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL062023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL072023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL082023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL092023,3B93819D-E8A3-4430-BB78-D29B6A132D24,75,75
PRL102023,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL112023,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL122023,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL012024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL022024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL032024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL042024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL052024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL062024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL072024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL082024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL092024,3B93819D-E8A3-4430-BB78-D29B6A132D24,87,87
PRL102024,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL112024,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL122024,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL012025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL022025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL032025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL042025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL052025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL062025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL072025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL082025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL092025,3B93819D-E8A3-4430-BB78-D29B6A132D24,92,92
PRL102025,3B93819D-E8A3-4430-BB78-D29B6A132D24,95,95
PRL112025,3B93819D-E8A3-4430-BB78-D29B6A132D24,95,95
PRL122025,3B93819D-E8A3-4430-BB78-D29B6A132D24,95,95
PRL012026,3B93819D-E8A3-4430-BB78-D29B6A132D24,95,95
PRL022026,3B93819D-E8A3-4430-BB78-D29B6A132D24,95,95
PRL102023,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL112023,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL122023,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL012024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL022024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL032024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL042024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL052024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL062024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL072024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL082024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL092024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,87
PRL102024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL112024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL122024,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL012025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL022025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL032025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL042025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL052025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL062025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL072025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL082025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL092025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,92
PRL102025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,95
PRL112025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,95
PRL122025,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,95
PRL012026,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,95
PRL022026,3c8772d6-ed17-4a44-94bd-f19d09baa79d,,95
PRL102025,3d67e166-bcab-404e-af40-baa50d123c31,,95
PRL112025,3d67e166-bcab-404e-af40-baa50d123c31,,95
PRL122025,3d67e166-bcab-404e-af40-baa50d123c31,,95
PRL012026,3d67e166-bcab-404e-af40-baa50d123c31,,95
PRL022026,3d67e166-bcab-404e-af40-baa50d123c31,,95
PRL012023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL022023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL032023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL042023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL052023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL062023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL072023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL082023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL092023,401318CA-BF39-49C3-9BDC-73836A8F9774,,75
PRL102023,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL112023,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL122023,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL012024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL022024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL032024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL042024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL052024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL062024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL072024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL082024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL092024,401318CA-BF39-49C3-9BDC-73836A8F9774,,87
PRL102024,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL112024,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL122024,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL012025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL022025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL032025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL042025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL052025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL062025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL072025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL082025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL092025,401318CA-BF39-49C3-9BDC-73836A8F9774,35,92
PRL102025,401318CA-BF39-49C3-9BDC-73836A8F9774,39,95
PRL112025,401318CA-BF39-49C3-9BDC-73836A8F9774,39,95
PRL122025,401318CA-BF39-49C3-9BDC-73836A8F9774,39,95
PRL012026,401318CA-BF39-49C3-9BDC-73836A8F9774,39,95
PRL022026,401318CA-BF39-49C3-9BDC-73836A8F9774,39,95
PRL012023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL022023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL032023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL042023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL052023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL062023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL072023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL082023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL092023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,165,75
PRL102023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,192,87
PRL112023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,192,87
PRL122023,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,192,87
PRL012024,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,192,87
PRL022024,43CE8AB0-AF16-4D2F-BBEC-8DE2C7E3A31F,192,87
