project_uuid,job_name,job_uuid,floors,weight,is_ff,brand_uuid
808bf640-8295-46a9-a083-c43472345717,L0402,db0a218d-a4cd-4bcc-bb4a-2ddd5e75bc03,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0501,b13e0b52-4ea4-4caf-a590-fb5791582b5c,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0502,a16f6612-88e9-4af4-a9bf-b8f63a7fd82d,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0601,29103d04-3b52-4f9e-8f3e-5bf4a110c10c,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0602,34aba3bf-ba02-4c8b-86f7-bc63ba972f4f,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0701,0854406d-fecf-43a9-af63-346ab0f88193,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0702,589f7c72-2f09-4a34-90ea-dbecd1a66d79,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0801,b05e96f2-cb94-4fac-b475-4ad459cf79bf,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0802,3af39067-49d1-4bb1-affc-7a4ba3f39885,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0901,c5d52641-66ff-4e98-a265-76de09b45f95,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L0902,3e290771-0e66-46e7-9ddc-ff751779e9bf,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L1001,419d9483-759a-4ca2-bac9-7d64dde18c80,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L1002,1b75270b-071f-46dc-9a45-03c40916314f,11,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L1101,3148a021-af1e-4725-895c-ad43e459565c,26,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L1102,93659461-8a92-4778-8891-51375d97649c,26,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L1103,c6297117-3141-42cc-bbb0-c42c1e5240c8,26,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L1201,6606bcae-baef-420d-8e78-ef56735dde8a,26,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
808bf640-8295-46a9-a083-c43472345717,L1202,2bd899e4-02be-4348-8820-35630f32aafe,26,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
336a8fdd-12e9-4666-b3e9-11bc693b4bee,L0001,28362526-79a7-4677-8465-a1817897b4ff,16,1000,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
336a8fdd-12e9-4666-b3e9-11bc693b4bee,L0002,fbdec1d4-be74-4d96-acd2-19876ef90703,16,630,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
336a8fdd-12e9-4666-b3e9-11bc693b4bee,L0003,ea113b8d-f87c-4ffe-aa51-65d08fd5ea5f,16,1000,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
b763ac1f-21a6-4815-ab20-f52e62b7c55c,L0001,6683463c-0ddc-4d0f-ad33-891ebc2abaf2,8,1250,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
4efb8f89-6cef-4fa6-bab2-0d06a3924154,L0001,65f662b1-1490-40bc-974e-da4a9297fb02,7,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
4efb8f89-6cef-4fa6-bab2-0d06a3924154,L0002,6b343f6c-7320-40c6-9bc9-037ec2948d07,4,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
4efb8f89-6cef-4fa6-bab2-0d06a3924154,L0003,b0454e48-23f3-4035-ad2f-487f40a4610d,7,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
93d2092b-4021-4df4-a3eb-3dba0b157eae,L0001,3330e74c-c779-4b08-be6d-708611da25a6,8,1050,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5bbb243b-d772-41d9-ac5b-400c1e7b2673,L0001,9ea041e0-b2d2-441a-a73b-596ab6712fc3,40,1600,TRUE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5bbb243b-d772-41d9-ac5b-400c1e7b2673,L0002,12a90b48-7a89-4f40-bc14-13ec3fd786fa,40,1600,TRUE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5bbb243b-d772-41d9-ac5b-400c1e7b2673,L0003,b9ace515-34e6-4f67-9904-1a4bab1d3b50,40,1600,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5bbb243b-d772-41d9-ac5b-400c1e7b2673,L0004,3a8f9112-e38b-4f39-ade9-b29e161287a7,40,1600,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5719fce6-3e16-4a89-9ca2-bfb81be37f0f,G0001,aab8ebcb-6538-4c7e-8e9f-e0e6810dab30,135,,FALSE,264b043a-d136-41c9-8b31-b31bb3373430
5719fce6-3e16-4a89-9ca2-bfb81be37f0f,K0002,515f2674-cb12-4efe-8e75-8ce3295097f6,100,,FALSE,264b043a-d136-41c9-8b31-b31bb3373430
5719fce6-3e16-4a89-9ca2-bfb81be37f0f,V0001,50be3731-586f-492a-8c1c-9cef410da9a9,100,,FALSE,264b043a-d136-41c9-8b31-b31bb3373430
5719fce6-3e16-4a89-9ca2-bfb81be37f0f,K0001,d3a0d954-1904-40a3-b416-606e485e8bd3,130,,FALSE,264b043a-d136-41c9-8b31-b31bb3373430
5719fce6-3e16-4a89-9ca2-bfb81be37f0f,G0002,cb802237-91d7-4ddf-803a-6e3fe76db79a,110,,FALSE,264b043a-d136-41c9-8b31-b31bb3373430
695ecef4-e21a-4d46-8c6b-39425ab02dea,K101,26559153-2603-4ddf-b7c3-984a05801640,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K102,7f6616f9-4246-4663-b73c-5392ad9303c8,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K203,79404ef8-eecf-4649-9940-5dee51af1d24,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K204,781d90f1-3afa-48b5-858c-6c1d8535ee1b,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K305,f741097f-c8af-4c17-baa4-28efcd1f541b,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K306,33e85a67-6361-4d0b-b84c-b2dd75851fd2,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K407,508f1528-81ae-4bb2-8811-fd1ad57b71b2,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K408,40c06fe8-bbf4-49f7-8c40-bab87ea31e82,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K509,8548ff82-a83c-4a69-b1ea-f673eb12f46a,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K510,c4ecc0c6-8ba7-4601-91fe-1b320ce0afd4,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K611,0dae6d46-f4f0-416f-be29-d6309dc7c407,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K612,0451a2ec-7a91-4a17-b25a-7abbfe4e002d,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K713,cb9922f7-a6e0-4055-9bd7-55b50c2b05d3,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
695ecef4-e21a-4d46-8c6b-39425ab02dea,K714,a66457d6-6bc0-4487-b6be-92f0d1ee4736,,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
31587545-8f9c-4e83-9b84-9143331c1434,L0001,5f3d8364-6415-4cc6-89ee-77611c547ff0,8,1000,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
31587545-8f9c-4e83-9b84-9143331c1434,L0002,36fee813-1ccd-45fd-8b02-06e9f31e47f5,8,1250,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
31587545-8f9c-4e83-9b84-9143331c1434,L0003,b68e835c-791c-41a0-9414-9eb120d171bd,9,1250,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
31587545-8f9c-4e83-9b84-9143331c1434,L0004,3f12a2c6-c4ee-405c-9e56-d16ca7b99a53,9,1000,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,KH0001,e86b3537-3a72-4b55-87f8-82c6e8308cc0,8,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,KH0002,869c3a3e-1dbb-41ab-afb1-73424515903a,8,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,KH0003,7497ea28-f4e2-458d-8117-1f200fc22289,8,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,CH0001,6c65fe4c-b00b-432a-9369-6026cd0c6889,8,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,CH0002,8c526970-69d6-49ae-a767-efa25d407541,8,,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,MK0001,61cf1ecd-89dd-414e-a9dc-aef36e7f648e,12,1350,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,MK0002,a938f8f7-ec89-4589-b579-be8bf1a310c2,12,1350,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,MK0003,d3a96830-2a87-4767-b337-d340f777b20f,12,1000,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
b4621c77-116d-4d76-85d0-dde781f8eb29,MK0004,178ed987-a879-4705-943b-f488211af0ab,12,1000,FALSE,b9c49d83-3e3f-48b9-8b44-b93fa694cf44
9f6e78a8-ae91-479c-9830-072976842e2c,L0001,2a3fd8fc-9d17-4619-98f7-27b4f690d461,9,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
9f6e78a8-ae91-479c-9830-072976842e2c,L0002,22ca42bb-10cc-4c0f-8916-6a7ed2f74729,9,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
bf8b7613-3fc4-44a9-80cf-70be3150709e,L0001,92b9105d-d293-433d-b52d-0479cc79f60a,7,1050,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
9ca00d2c-d824-4172-9b01-11b5ea395289,L0001,d764d2c8-0957-4263-abed-79fede00e638,,,FALSE,
9ca00d2c-d824-4172-9b01-11b5ea395289,L0002,bfa0fa5e-122d-44a6-9dee-a5f3b0f93b2e,,,FALSE,
1aa74853-22c6-45d3-bcb4-8a6ad960c25d,L0003,10608c5b-ef76-45a2-9955-72c4baa45d2d,19,,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
1aa74853-22c6-45d3-bcb4-8a6ad960c25d,L0004,858020b9-2a28-481a-ac91-ebbb19db5a02,19,,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
72df828f-338b-4a61-857e-41d75526cba4,L0001,6461137b-6285-4887-8e51-08cb6b88fe4e,11,1000,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
72df828f-338b-4a61-857e-41d75526cba4,L0002,e5cd544d-97f2-4ffa-be77-c41d18d78762,11,630,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
792b7367-dfea-4aa0-9adc-58e434fc8c98,L0001,8fcd1613-9074-467c-9fe2-bb4c7f41d29f,2,1600,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
792b7367-dfea-4aa0-9adc-58e434fc8c98,L0002,084d4eb9-e9e7-452e-941e-28a9660f74f1,2,1600,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
7123cc09-b640-437a-8798-45251e0da490,L0001,eeafac7b-f287-412d-b257-9a976cc928ab,15,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
7123cc09-b640-437a-8798-45251e0da490,L0002,1bcbb875-fe42-418f-879c-6b84b1a50011,15,1600,TRUE,57e563e9-cfc1-4f9b-885e-c9c59f076275
7123cc09-b640-437a-8798-45251e0da490,L0003,a35f4efc-5e17-4cdc-9a11-72a939bd2a41,15,1600,TRUE,57e563e9-cfc1-4f9b-885e-c9c59f076275
7123cc09-b640-437a-8798-45251e0da490,L0004,a6eec252-92fc-42e1-ae02-22045f4cc2f6,15,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
2e71ede0-f32d-4630-952d-aed7f9c504b0,L0001,dd9fe225-92c1-4a2e-ba62-93af4b87f586,5,1050,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
2e71ede0-f32d-4630-952d-aed7f9c504b0,DW0001,d356ca63-598c-4827-9c2b-7533e840beb6,2,200,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
2e71ede0-f32d-4630-952d-aed7f9c504b0,DW0002,427b2259-9ed3-42ae-bccd-4678c9d45a60,2,200,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
93c267f9-fe22-46ba-8ada-aa222b56264d,L0001,55b2a7f2-b81e-45df-918f-db2b833a57c2,22,1600,TRUE,39f5db17-8285-4faa-bd5e-042c9a12c797
93c267f9-fe22-46ba-8ada-aa222b56264d,L0002,ba6b71c9-a9c5-43df-96e0-81ae025b183a,22,1600,TRUE,39f5db17-8285-4faa-bd5e-042c9a12c797
93c267f9-fe22-46ba-8ada-aa222b56264d,L0003,b79cecfd-d715-4183-ab4f-3e1b132808f9,22,1000,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
93c267f9-fe22-46ba-8ada-aa222b56264d,L0004,55bed094-f575-423c-901e-d327b73ce523,22,1000,FALSE,39f5db17-8285-4faa-bd5e-042c9a12c797
97ca0a05-717f-46ad-8273-5c62d7b7e773,L0001,9e17b682-f021-4111-a78f-0f8defed4c14,5,1350,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
fa29fbbe-3029-4837-adde-793c2ca8395d,L0001,3cc3278d-9fcb-4890-ac3a-7777df66124a,,,FALSE,526fd746-78db-423e-bd98-1338f8338f87
5a1f5ff1-c9b1-4456-b679-7b227f5802e6,L0001,97e60a67-88d5-4231-a420-1307a3bcded5,10,1600,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5a1f5ff1-c9b1-4456-b679-7b227f5802e6,L0002,98be7a4f-faee-42dd-aecf-a5ca4298cab4,10,1600,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5a1f5ff1-c9b1-4456-b679-7b227f5802e6,L0003,eea426b0-9012-4eb3-a1b0-547a2b55f25d,8,1600,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5a1f5ff1-c9b1-4456-b679-7b227f5802e6,L0004,62dcd228-b326-4d42-996b-3954777fd4da,7,1600,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,L0001,d18bfcae-de1d-4b93-944d-5e460d04b513,6,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,L0002,eedd4b51-4e5e-42cf-9490-d09babbe4aef,6,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,L0003,cff1e6f3-46ea-4dbe-80d6-013e18b651ed,6,2000,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,L0004,adf0d1c5-b227-428f-b769-ce23ac6c11c4,6,2000,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0001,d72476bd-7251-429f-8807-4af4e38688f3,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0002,bbb95e13-3d64-4cdf-a6ac-46e0bb5b057f,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0003,fd98faf3-3fea-4de4-91b6-f53e73ccb3b7,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0004,e577ee3c-173b-438b-893b-18de886624a0,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0005,ab537bde-bb88-4104-b8ec-769086801f6d,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0006,c78a112d-cd1d-4552-9fe1-95cdcba744d2,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0007,c9b70f3f-b230-4835-a059-33db327c5599,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0008,edc2449c-a435-448a-9849-3190154122ad,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0009,3467beb4-58c0-4b78-8311-031fb06676b0,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0010,2d1ce32d-4b19-4f85-9324-c769fcfd83c6,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0011,d9e3fc3d-ccfe-4acd-9520-96904729a211,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,E0012,4497a0ac-3693-4084-98ef-68c28fd5691c,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,T0001,0ebba8fa-a408-4199-9727-347abf407207,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,T0002,b3319870-4aa3-40d7-939f-c0e2a7b94f7e,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,T0003,828aa9f8-3b59-47c2-b82b-c4423941829e,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
8b348159-e655-4c98-ae2b-fd9ac86087e2,T0004,e959ea02-5f07-4e0a-86bb-8909402f80a8,,,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
5a84a3c0-0237-492b-ab84-dc0272cde639,L0001,268454e4-5001-458a-9253-a60a7f3e8a70,5,1250,FALSE,57e563e9-cfc1-4f9b-885e-c9c59f076275
